business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,category,category1,category2,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose
7NvIgf7XW55OKa5ZU7gw8Q,Arandas Taqueria,2040 N Nellis Blvd,Las Vegas,NV,89115,36.1969551293,-115.0617586747,4.0,31,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'BikeParking': 'False'}","Mexican, Restaurants",,Mexican, Restaurants,,None,None,None,None,None,None,None,None,None,None,None,None,None,None
J2Am_nJkdicGk2S1DzwuPA,Carl's Jr,7125 S Rainbow Blvd,Las Vegas,NV,89118,36.0592676,-115.2432641,2.0,58,1,"{'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'DriveThru': 'True'}","Restaurants, Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Fast Food, Burgers,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
8f5JVaK2mZCu9lct23dhtQ,Chuck E. Cheese,4175 S Grand Canyon,Las Vegas,NV,89147,36.1134297343,-115.3079676261,2.5,161,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'very_loud'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'RestaurantsDelivery': 'None'}","Pizza, Arts & Entertainment, Restaurants, Arcades, Party & Event Planning, Event Planning & Services, Indoor Playcentre, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:0'}",Pizza, Arts & Entertainment, Restaurants,0.0,24,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,10.0,22.0,11.0,21.0
s0vNtuLs1cwEqHTXKiS05w,Babystacks Cafe,"7090 N Durango Dr, Ste 140",Las Vegas,NV,89149,36.2897139,-115.286709,4.0,700,1,"{'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False'}","American (New), Restaurants, Breakfast & Brunch, Cafes, Hawaiian","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",American (New), Restaurants, Breakfast & Brunch,7.0,14.0,7.0,14.0,7.0,14.0,7.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0
UXkD2CbW8BnTpYyUTsrCTQ,Del Taco,2320 E Serene Ave,Las Vegas,NV,89123,36.0207309,-115.1211241,3.0,60,1,"{'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Restaurants, Mexican",,Restaurants, Mexican,,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Xp6ogw-SCNK28s1I0fhUXw,The Daddy's Pizza,2775 S Nellis Blvd,Las Vegas,NV,89121,36.139135,-115.066969,3.5,50,1,"{'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'quiet'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'WiFi': ""'no'""}","Italian, Pizza, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",Italian, Pizza, Restaurants,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24,11.0,24,11.0,23.0
mXA3MeNsPYkmZBaOyh3qfg,Starbucks,7151 W Craig Rd,Las Vegas,NV,89129,36.238432,-115.250431,4.5,11,1,"{'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Coffee & Tea, Food","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",Coffee & Tea, Food,,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0
nneJ-Xttfx9rHD_Kaf6gWw,Carl's Jr,2035 E Charleston,Las Vegas,NV,89104,36.159191,-115.119288,2.5,18,1,"{'NoiseLevel': ""'quiet'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Fast Food, Burgers","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",Restaurants, Fast Food, Burgers,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0
ODLszxG9uoF1JGK-xmfDXA,Liquor World,8544 Blue Diamond Rd,Las Vegas,NV,89178,36.0216185,-115.2779243,2.5,3,1,"{'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Beer, Wine & Spirits","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-21:0'}",Food, Beer, Wine & Spirits,9.0,22.0,9.0,22.0,9.0,22.0,9.0,20.0,9.0,23.0,9.0,23.0,9.0,21.0
OyJDaAAMr220qkZsovCARQ,Starbucks,"751 N. Rancho Drive, #110",Las Vegas,NV,89106,36.178229,-115.177287,3.5,62,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'""}","Food, Coffee & Tea","{'Monday': '3:30-22:0', 'Tuesday': '3:30-22:0', 'Wednesday': '3:30-22:0', 'Thursday': '3:30-22:0', 'Friday': '3:30-22:0', 'Saturday': '4:30-19:30', 'Sunday': '5:30-19:30'}",Food, Coffee & Tea,,3.5,22.0,3.5,22.0,3.5,22.0,3.5,22.0,3.5,22.0,4.5,19.5,5.5,19.5
6WEXp9m9ZbFpWmO3OXHX6g,Albertsons,2885 E Desert Inn Rd,Las Vegas,NV,89121,36.1282355,-115.1110015,3.0,30,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Food, Drugstores, Shopping, Grocery","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",Food, Drugstores, Shopping,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0
a9sE0cPV0yNaNZgGnbgYMA,The Chicken Shack,5180 Blue Diamond Rd,Las Vegas,NV,89139,36.0314695134,-115.2114259824,3.5,49,1,"{'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'DriveThru': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BYOB': 'False', 'BikeParking': 'True'}","American (Traditional), Restaurants, Chicken Shop, Fast Food, Chicken Wings","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",American (Traditional), Restaurants, Chicken Shop,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0
hs1SejlpCnNzVwpY2enGCg,Fortunes,325 E Flamingo Rd,Las Vegas,NV,89169,36.1145015356,-115.1944386042,3.5,3,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Chinese, Food, Event Planning & Services, Hotels, Hotels & Travel, Restaurants",,Chinese, Food, Event Planning & Services,None,None,None,None,None,None,None,None,None,None,None,None,None,None
AAcaGYggq4RBbFdEueB2qw,Green Valley Grocery,6875 W Russell Rd,Las Vegas,NV,89118,36.0844482,-115.2421397,5.0,3,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Food, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Food, Convenience Stores,,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
4v9nhZ5h-KScIsG7uXjfzg,McDonald's,6680 E Lake Mead Blvd,Las Vegas,NV,89156,36.1961399,-115.0270906,1.5,33,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'DriveThru': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'""}","Fast Food, Food, Restaurants, Coffee & Tea, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Fast Food, Food, Restaurants,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
ZoCCW3R_LEAzktU0rMbX8w,Chipotle Mexican Grill,"4916 S Fort Apache Rd, Ste 102",Las Vegas,NV,89148,36.0991419446,-115.2966713115,3.0,104,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Fast Food, Mexican, Restaurants","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}",Fast Food, Mexican, Restaurants,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0
H9tOBBx3c5ILzEOCITJfSA,Starbucks,"7541 West Lake Mead Boulevard, Suite 300",Las Vegas,NV,89128,36.1956881295,-115.258945,3.5,95,1,"{'BusinessParking': ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'DogsAllowed': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","Food, Coffee & Tea","{'Monday': '4:30-22:0', 'Tuesday': '4:30-22:0', 'Wednesday': '4:30-22:0', 'Thursday': '4:30-22:0', 'Friday': '4:30-22:0', 'Saturday': '4:30-22:0', 'Sunday': '5:0-22:0'}",Food, Coffee & Tea,,4.5,22.0,4.5,22.0,4.5,22.0,4.5,22.0,4.5,22.0,4.5,22.0,5.0,22.0
VJNR3RGqrgi-LRu70eL4sg,South Beach Food Court,3801 S Las Vegas Blvd,Las Vegas,NV,89109,36.0990448,-115.1704519,2.5,44,1,"{'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Fast Food, Food Court","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Fast Food, Food Court,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
mvWhlMnXXidb1R2krK25VQ,Papa John's Pizza,"1411 N Jones Blvd, Ste 100",Las Vegas,NV,89108,36.1864435,-115.2243211,2.0,22,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Pizza","{'Monday': '10:0-22:30', 'Tuesday': '10:0-22:30', 'Wednesday': '10:0-22:30', 'Thursday': '10:0-22:30', 'Friday': '10:0-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:30'}",Restaurants, Pizza,,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5
fP4sMlVw_MvyGNv4xeTGDA,Pieology Pizzeria,"365 Hughes Center Dr, Ste 130",Las Vegas,NV,89169,36.115022,-115.1556356,4.0,274,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'DogsAllowed': 'False'}","Restaurants, Pizza, Vegan, Gluten-Free, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",Restaurants, Pizza, Vegan,0.0,24,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0
Fkj8vJocYilePMZv2y54WA,Laurita's Taco Shop,"8880 S Maryland Pkwy, Ste 103",Las Vegas,NV,89123,36.0285607,-115.1354155,3.5,152,1,"{'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}""}","Food, Ethnic Food, Breakfast & Brunch, Specialty Food, Restaurants, Mexican","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}",Food, Ethnic Food, Breakfast & Brunch,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
eJPckkV1k7gn0V2awA1pzA,Soho Sushi Burrito,"6040 W Badura Ave, Ste 150",Las Vegas,NV,89118,36.0627365112,-115.2236785889,4.5,265,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'ByAppointmentOnly': 'False', 'Caters': 'True'}","Restaurants, Sushi Bars, American (New), Asian Fusion, Food, Poke, Mexican, Fast Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-18:0'}",Restaurants, Sushi Bars, American (New),10.5,21.0,10.5,21.0,10.5,21.0,10.5,21.0,10.5,21.0,12.0,18.0,12.0,18.0
